work_id,work_name,work_type,district,lat,lon,sanctioned_amount,expenditure,physical_progress_pct,financial_progress_pct,start_date,end_date,actual_end_date,num_payment_txns,max_single_txn_pct_of_sanctioned,vendor_id,is_fraud_label
WRK00569,Road Construction at District_12 Sector 14,Road Construction,District_12,20.94242032244814,78.92770807425411,5249704.16,2676146.92,50.0,51.1,2023-06-24,2024-01-01,,9,21.5,VEND_055,0
WRK00570,Water Supply at District_7 Sector 28,Water Supply,District_7,19.91846711888753,78.0705381427156,508144.61,253157.62,52.6,47.6,2023-04-28,2023-09-28,,6,22.1,VEND_038,0
WRK00571,School Building at District_3 Sector 7,School Building,District_3,20.899581618614054,78.86691878037682,1031410.57,974781.22,94.7,92.2,2023-09-14,2024-07-18,,9,20.2,VEND_031,0
WRK00572,Bridge at District_4 Sector 30,Bridge,District_4,22.14469091767788,80.06685738889315,434162.99,357389.98,82.3,81.5,2023-10-02,2024-07-12,,2,17.6,VEND_028,0
WRK00573,Road Construction at District_2 Sector 38,Road Construction,District_2,21.748163657662065,79.77346665551305,2259602.81,1504435.61,55.3,65.1,2023-02-23,2023-05-24,,10,11.5,VEND_027,0
WRK00574,Bridge at District_8 Sector 8,Bridge,District_8,20.612056984600002,78.58661864675518,1017002.34,559846.03,53.6,55.3,2023-09-01,2024-09-18,,6,20.1,VEND_037,0
WRK00575,Road Construction at District_9 Sector 19,Road Construction,District_9,20.271844996125985,78.32385597689397,1191428.86,670278.66,66.0,56.9,2023-05-10,2023-09-01,,3,19.2,VEND_055,0
WRK00576,Irrigation Canal at District_5 Sector 23,Irrigation Canal,District_5,22.598576529058423,80.7268408728299,2748932.41,1951628.59,62.6,68.6,2023-11-18,2024-06-15,,5,5.0,VEND_042,0
WRK00577,Community Hall at District_11 Sector 12,Community Hall,District_11,20.931122052337972,78.84226990433642,8765615.56,7375949.17,89.7,82.0,2023-05-05,2024-03-03,,3,14.5,VEND_055,0
WRK00578,Water Supply at District_6 Sector 29,Water Supply,District_6,19.972039876313715,77.94273860145566,1036019.47,756460.89,67.2,75.1,2023-02-19,2023-12-30,,4,12.8,VEND_042,0
WRK00579,Road Construction at District_4 Sector 5,Road Construction,District_4,22.149538086728395,80.20487553070222,3082802.4,2443391.33,90.3,78.7,2024-02-04,2024-09-05,,9,20.8,VEND_016,0
WRK00580,Water Supply at District_6 Sector 10,Water Supply,District_6,20.097421327705057,77.99690163934828,1032623.67,789163.12,84.5,73.6,2024-05-10,2025-05-04,,13,15.0,VEND_028,0
WRK00581,School Building at District_1 Sector 19,School Building,District_1,21.193920070482672,79.17822971862863,12245768.11,11578666.97,93.8,95.1,2023-10-18,2024-03-05,,5,5.0,VEND_014,0
WRK00582,Community Hall at District_8 Sector 23,Community Hall,District_8,20.531887526006628,78.66277886829596,12387312.63,6279577.15,48.1,53.1,2024-04-04,2025-02-27,,10,31.9,VEND_045,0
WRK00583,Road Construction at District_10 Sector 10,Road Construction,District_10,22.732071649236683,80.70044659365554,437376.19,405024.67,100.0,95.4,2023-01-07,2023-08-30,2023-09-06,5,28.1,VEND_027,0
WRK00584,Road Construction at District_5 Sector 12,Road Construction,District_5,22.65796881464179,80.75378177006395,475672.89,285959.87,65.7,61.5,2024-05-14,2024-11-04,,2,37.1,VEND_042,0
WRK00585,Road Construction at District_10 Sector 28,Road Construction,District_10,22.78054504682072,80.73122742129442,2733831.77,1410438.07,51.8,52.9,2023-03-03,2023-06-11,,8,26.8,VEND_031,0
WRK00586,School Building at District_9 Sector 4,School Building,District_9,20.280481783770018,78.25526230063159,580405.38,600131.87,100.0,100.0,2023-10-07,2024-10-24,2024-10-26,14,24.2,VEND_009,0
WRK00587,Water Supply at District_5 Sector 18,Water Supply,District_5,22.719265797573673,80.69949915524418,9148657.63,7474352.7,88.4,78.2,2023-03-06,2023-10-22,,9,30.8,VEND_043,0
WRK00588,Drainage at District_7 Sector 25,Drainage,District_7,19.930921041323547,77.99093900868472,2874140.47,1455464.4,60.0,51.0,2023-01-16,2023-09-28,,4,29.0,VEND_056,0
WRK00589,Water Supply at District_10 Sector 1,Water Supply,District_10,22.6842614025041,80.62012861894168,11008794.49,8300712.13,62.2,77.3,2023-11-02,2024-09-19,,9,26.4,VEND_051,0
WRK00590,School Building at District_11 Sector 16,School Building,District_11,20.89755067559695,78.97430194467576,2543501.36,2141020.32,89.8,87.7,2023-06-03,2024-05-07,,3,18.0,VEND_050,0
WRK00591,Anganwadi Center at District_2 Sector 28,Anganwadi Center,District_2,21.8102829460443,79.84503235414277,852802.4,1342285.3724693737,93.4,100.0,2023-11-01,2024-10-24,,8,19.1,VEND_026,1
WRK00592,Bridge at District_7 Sector 11,Bridge,District_7,20.08109620639776,77.99959120965383,502981.48,433117.39,81.0,83.5,2023-04-01,2024-03-20,,6,19.8,VEND_001,0
WRK00593,Irrigation Canal at District_6 Sector 35,Irrigation Canal,District_6,20.01327120228198,77.981230246654,545753.57,428828.63,84.4,82.2,2023-07-05,2023-12-04,,10,7.6,VEND_014,0
WRK00594,Water Supply at District_10 Sector 14,Water Supply,District_10,22.829677400103463,80.77286354316394,1196941.34,699903.01,68.3,60.2,2023-01-28,2023-08-25,,11,19.5,VEND_006,0
WRK00595,Road Construction at District_2 Sector 6,Road Construction,District_2,21.787619348343778,79.78922867232572,477845.69,479044.83,99.5,100.0,2024-01-07,2024-10-27,2024-10-30,8,19.7,VEND_036,0
WRK00596,Anganwadi Center at District_10 Sector 38,Anganwadi Center,District_10,22.750526201016335,80.67901078112416,3104414.41,799813.89,25.5,25.2,2023-06-16,2023-12-24,,3,24.5,VEND_029,0
WRK00597,Bridge at District_1 Sector 26,Bridge,District_1,21.27244670123754,79.34000429679573,1055008.09,573134.56,53.8,54.7,2023-06-10,2024-02-04,,7,24.0,VEND_003,0
WRK00598,Water Supply at District_2 Sector 18,Water Supply,District_2,21.820673664655278,79.79311442796097,3030605.34,1594436.08,47.3,50.7,2023-10-24,2024-07-08,,4,30.7,VEND_029,0
WRK00599,Water Supply at District_8 Sector 36,Water Supply,District_8,20.630419809572956,78.61048396545456,10281255.72,7530440.86,90.4,71.7,2024-02-14,2024-05-21,,5,16.9,VEND_014,0
WRK00534_DUP,Bridge at District_5 Sector 13 Phase,Bridge,District_5,22.740196073950237,80.68466287212944,2789326.9715020447,1974102.82,73.8,76.5,2023-04-16,2024-01-29,,6,21.5,VEND_005,0
WRK00236_DUP,Bridge at District_9 Sector 15 Phase,Bridge,District_9,20.327844438009013,78.3724737597461,10346810.59199503,4436004.19,48.7,41.0,2024-03-19,2025-01-19,,8,33.7,VEND_012,0
WRK00588_DUP,Drainage at District_7 Sector 25 Phase,Drainage,District_7,19.933379064084072,77.98768004701108,2710326.930310322,1455464.4,60.0,51.0,2023-01-16,2023-09-28,,4,29.0,VEND_056,0
WRK00150_DUP,Road Construction at District_7 Sector 3 Phase,Road Construction,District_7,20.053147407189364,77.94032313067918,541048.5646145353,478774.52,70.7,79.3,2023-11-06,2024-08-08,,3,29.7,VEND_052,0
WRK00540_DUP,Community Hall at District_9 Sector 5 Phase,Community Hall,District_9,20.355107991090232,78.27862873733248,8695142.043623056,7784027.39,80.7,93.1,2023-11-18,2024-11-14,,11,29.0,VEND_013,0
WRK00159_DUP,Bridge at District_1 Sector 28 Phase,Bridge,District_1,21.151998011015927,79.17638542437346,577913.9907045211,356954.93,64.4,62.7,2024-01-23,2024-08-26,,13,14.8,VEND_021,0
WRK00033_DUP,School Building at District_10 Sec 15,School Building,District_10,22.688648387089508,80.69722016419692,11986842.092428105,18780800.755538505,62.5,100.0,2023-03-15,2023-12-02,,7,11.8,VEND_047,1
WRK00572_DUP,Bridge at District_4 Sec 30,Bridge,District_4,22.143220329337446,80.06582620287854,449608.10336242674,357389.98,82.3,81.5,2023-10-02,2024-07-12,,2,17.6,VEND_028,0
WRK00537_DUP,Irrigation Canal at District_5 Sector 38 Phase,Irrigation Canal,District_5,22.775876779612023,80.7272708250791,4843936.197000028,4617187.75,86.5,91.6,2023-09-25,2024-10-13,,10,17.3,VEND_058,0
WRK00154_DUP,Anganwadi Center at District_8 Sec 36,Anganwadi Center,District_8,20.603781521655684,78.61906213095389,954016.6732442207,613216.68,72.3,66.5,2024-01-21,2024-07-01,,9,5.0,VEND_043,0
WRK00465_DUP,Drainage at District_2 Sector 5 Phase,Drainage,District_2,21.78335288229339,79.78509691525625,2782060.244575318,1691576.46,51.5,61.2,2024-03-23,2025-02-06,,9,19.5,VEND_058,0
WRK00207_DUP,Water Supply at District_11 Sector 30 Phase,Water Supply,District_11,20.8391219191601,78.912409155945,2557798.8216816117,303541.68,17.5,11.2,2023-08-04,2024-05-16,,13,18.1,VEND_021,0
WRK00096_DUP,School Building at District_8 Sector 10 Phase,School Building,District_8,20.643614394309775,78.63322930606095,2451717.7256686366,3466947.203526057,79.0,100.0,2024-03-04,2024-11-17,,12,14.6,VEND_057,1
WRK00139_DUP,Drainage at District_11 Sec 15,Drainage,District_11,21.00263014756586,78.9063157988097,1059327.6481598653,121280.39,25.1,11.6,2023-03-07,2024-01-08,,5,12.9,VEND_030,0
WRK00379_DUP,Irrigation Canal at District_12 Sector 25 Phase,Irrigation Canal,District_12,20.898221440363837,78.84938925899876,6116919.829282967,2723731.43,44.8,47.3,2023-01-17,2023-08-18,,12,54.5,VEND_039,0
