work_id,work_name,work_type,district,sanctioned_amount,expenditure,physical_progress_pct,financial_progress_pct,utilisation_pct,cost_overrun_pct,progress_gap,delay_days,payment_irregularity,cost_per_progress,anomaly_score,anomaly_flag,duplicate_risk_score,delay_risk,utilisation_irregularity,fund_diversion_score,risk_score,risk_band,risk_reasons
WRK00121,School Building at District_12 Sector 20,School Building,District_12,12188584.29,10563503.78,76.3,91.0,86.66719225682937,-13.332807743170639,14.700000000000003,845,3.040000000000001,138446.96959370904,29.9,0,65.3,100.0,17.640000000000004,16.41247994610642,35.4,Low,Delayed by 845 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 65/100) | Anomaly pattern detected by ML model (score 30/100 on cost/progress/payment behaviour) | Utilisation irregularity: 87% of funds used vs 76% physical work done
WRK00088,Drainage at District_6 Sector 31,Drainage,District_6,412526.67,309809.48,55.3,73.3,75.10047289790984,-24.89952710209015,18.0,692,12.960000000000003,5602.341410488246,25.9,0,64.6,100.0,21.599999999999998,16.686,35.0,Low,Delayed by 692 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 65/100) | Anomaly pattern detected by ML model (score 26/100 on cost/progress/payment behaviour) | Utilisation irregularity: 75% of funds used vs 55% physical work done
WRK00390,Road Construction at District_8 Sector 35,Road Construction,District_8,9569433.28,9555722.54,87.4,99.4,99.85672359481667,-0.14327640518331952,12.0,571,2.319999999999999,109333.20983981692,34.6,0,60.6,100.0,14.399999999999999,12.940385451229952,35.0,Low,Delayed by 571 days beyond planned completion | Anomaly pattern detected by ML model (score 35/100 on cost/progress/payment behaviour) | Possible duplicate/overlapping work found (duplicate risk 61/100) | Utilisation irregularity: 100% of funds used vs 87% physical work done
WRK00275,Bridge at District_6 Sector 1,Bridge,District_6,1023015.86,605019.14,40.8,59.4,59.14073903018473,-40.85926096981527,18.6,680,10.0,14828.90049019608,26.9,0,62.4,100.0,22.32,16.055,35.0,Low,Delayed by 680 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 62/100) | Anomaly pattern detected by ML model (score 27/100 on cost/progress/payment behaviour) | Utilisation irregularity: 59% of funds used vs 41% physical work done
WRK00214,Bridge at District_2 Sector 14,Bridge,District_2,590562.84,509239.71,81.7,90.1,86.22955518162979,-13.770444818370208,8.399999999999991,1186,11.839999999999998,6233.044186046512,33.1,0,73.0,100.0,10.07999999999999,9.813999999999993,35.0,Low,Delayed by 1186 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 73/100) | Anomaly pattern detected by ML model (score 33/100 on cost/progress/payment behaviour) | Utilisation irregularity: 86% of funds used vs 82% physical work done
WRK00212,Bridge at District_5 Sector 14,Bridge,District_5,1243167.41,863382.66,72.3,70.0,69.45023277275263,-30.549767227247365,-2.299999999999997,991,57.84,11941.66887966805,37.7,0,60.9,100.0,0.0,20.244,34.8,Low,"Delayed by 991 days beyond planned completion | Anomaly pattern detected by ML model (score 38/100 on cost/progress/payment behaviour) | Possible duplicate/overlapping work found (duplicate risk 61/100) | Fund diversion signal: financial progress (70%) far ahead of physical progress (72%), payment irregularity 58/100"
WRK00295,Community Hall at District_1 Sector 15,Community Hall,District_1,488186.22,487550.7,89.2,100.0,99.86982016821369,-0.1301798317863131,10.799999999999997,855,11.439999999999998,5465.815022421524,26.1,0,78.3,100.0,12.959999999999996,11.293999999999997,34.6,Low,Delayed by 855 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 78/100) | Anomaly pattern detected by ML model (score 26/100 on cost/progress/payment behaviour) | Utilisation irregularity: 100% of funds used vs 89% physical work done
WRK00354,Anganwadi Center at District_5 Sector 21,Anganwadi Center,District_5,548335.03,470250.6,73.3,86.7,85.7597224820745,-14.2402775179255,13.400000000000006,1167,4.480000000000001,6415.424283765348,30.6,0,62.5,100.0,16.080000000000005,10.613000000000005,34.2,Low,Delayed by 1167 days beyond planned completion | Anomaly pattern detected by ML model (score 31/100 on cost/progress/payment behaviour) | Possible duplicate/overlapping work found (duplicate risk 62/100) | Utilisation irregularity: 86% of funds used vs 73% physical work done
WRK00077,Anganwadi Center at District_10 Sector 1,Anganwadi Center,District_10,3081965.67,2206603.54,58.5,69.9,71.59727836942454,-28.40272163057546,11.400000000000006,586,15.280000000000001,37719.71863247863,28.5,0,65.8,100.0,13.680000000000007,13.633608196889591,34.1,Low,Delayed by 586 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 66/100) | Anomaly pattern detected by ML model (score 28/100 on cost/progress/payment behaviour) | Utilisation irregularity: 72% of funds used vs 58% physical work done
WRK00107,Anganwadi Center at District_12 Sector 15,Anganwadi Center,District_12,5640184.7,1529027.85,34.9,27.0,27.109535083133007,-72.89046491686699,-7.899999999999999,860,59.68000000000001,43811.68624641834,61.4,1,0.0,100.0,0.0,21.77105068704477,33.6,Low,"Anomaly pattern detected by ML model (score 61/100 on cost/progress/payment behaviour) | Delayed by 860 days beyond planned completion | Fund diversion signal: financial progress (27%) far ahead of physical progress (35%), payment irregularity 60/100"
WRK00517,Anganwadi Center at District_3 Sector 39,Anganwadi Center,District_3,11081535.48,1962124.73,9.6,17.1,17.70625319515739,-82.2937468048426,7.500000000000002,885,0.0,204387.99270833333,60.1,1,0.0,100.0,9.000000000000002,13.653952618498046,33.4,Low,"Anomaly pattern detected by ML model (score 60/100 on cost/progress/payment behaviour) | Delayed by 885 days beyond planned completion | Fund diversion signal: financial progress (17%) far ahead of physical progress (10%), payment irregularity 0/100"
WRK00384,Anganwadi Center at District_1 Sector 21,Anganwadi Center,District_1,12971393.37,10687299.47,81.4,86.0,82.39129879999932,-17.608701200000677,4.599999999999994,876,10.239999999999998,131293.60528255528,26.3,0,76.2,100.0,5.519999999999993,11.771585528290702,33.3,Low,"Delayed by 876 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 76/100) | Anomaly pattern detected by ML model (score 26/100 on cost/progress/payment behaviour) | Fund diversion signal: financial progress (86%) far ahead of physical progress (81%), payment irregularity 10/100"
WRK00021,Drainage at District_9 Sector 37,Drainage,District_9,8545719.98,2977811.56,51.9,34.7,34.84564866353133,-65.15435133646866,-17.199999999999996,1166,0.0,57375.945279383435,39.6,0,67.6,100.0,0.0,1.5341975643908334,33.2,Low,Delayed by 1166 days beyond planned completion | Anomaly pattern detected by ML model (score 40/100 on cost/progress/payment behaviour) | Possible duplicate/overlapping work found (duplicate risk 68/100)
WRK00027,Drainage at District_11 Sector 15,Drainage,District_11,2333079.15,737735.04,29.9,32.5,31.620660619250746,-68.37933938074924,2.6000000000000014,1190,6.880000000000002,24673.412709030104,37.3,0,63.0,100.0,3.1200000000000014,4.163000000000001,33.0,Low,Delayed by 1190 days beyond planned completion | Anomaly pattern detected by ML model (score 37/100 on cost/progress/payment behaviour) | Possible duplicate/overlapping work found (duplicate risk 63/100)
WRK00062,Bridge at District_9 Sector 31,Bridge,District_9,2301715.08,2108547.74,72.0,91.0,91.60767804501677,-8.392321954983231,19.0,1015,0.0,29285.38527777778,20.8,0,61.8,100.0,22.8,13.010721367976776,33.0,Low,Delayed by 1015 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 62/100) | Anomaly pattern detected by ML model (score 21/100 on cost/progress/payment behaviour) | Utilisation irregularity: 92% of funds used vs 72% physical work done
WRK00564,Anganwadi Center at District_11 Sector 14,Anganwadi Center,District_11,601123.59,203973.74,51.4,35.0,33.93208042292933,-66.06791957707067,-16.4,576,0.0,3968.360700389105,38.1,0,69.7,100.0,0.0,0.0,32.9,Low,Delayed by 576 days beyond planned completion | Anomaly pattern detected by ML model (score 38/100 on cost/progress/payment behaviour) | Possible duplicate/overlapping work found (duplicate risk 70/100)
WRK00204,Irrigation Canal at District_12 Sector 1,Irrigation Canal,District_12,2045537.74,1952845.52,76.6,94.1,95.46856466212155,-4.531435337878438,17.5,799,3.919999999999999,25494.066840731073,21.9,0,61.0,100.0,21.0,13.188220629469212,32.9,Low,Delayed by 799 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 61/100) | Anomaly pattern detected by ML model (score 22/100 on cost/progress/payment behaviour) | Utilisation irregularity: 95% of funds used vs 77% physical work done
WRK00465_DUP,Drainage at District_2 Sector 5 Phase,Drainage,District_2,2782060.244575318,1691576.46,51.5,61.2,60.80301328119584,-39.19698671880416,9.700000000000003,586,0.0,32846.14485436893,12.2,0,96.2,100.0,11.640000000000002,6.904154219792907,32.4,Low,Delayed by 586 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 96/100) | Anomaly pattern detected by ML model (score 12/100 on cost/progress/payment behaviour) | Utilisation irregularity: 61% of funds used vs 52% physical work done
WRK00465,Drainage at District_2 Sector 5,Drainage,District_2,2715611.97,1691576.46,51.5,61.2,62.29080143581779,-37.70919856418221,9.700000000000003,586,0.0,32846.14485436893,11.7,0,96.2,100.0,11.640000000000002,6.904154219792907,32.3,Low,Delayed by 586 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 96/100) | Anomaly pattern detected by ML model (score 12/100 on cost/progress/payment behaviour) | Utilisation irregularity: 62% of funds used vs 52% physical work done
WRK00150_DUP,Road Construction at District_7 Sector 3 Phase,Road Construction,District_7,541048.5646145353,478774.52,70.7,79.3,88.49011924485895,-11.50988075514105,8.599999999999994,768,7.76,6771.916831683168,12.0,0,95.1,100.0,10.319999999999993,8.520999999999995,32.2,Low,Delayed by 768 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 95/100) | Anomaly pattern detected by ML model (score 12/100 on cost/progress/payment behaviour) | Utilisation irregularity: 88% of funds used vs 71% physical work done
WRK00054,Drainage at District_9 Sector 14,Drainage,District_9,3212268.9,2783904.87,70.0,84.6,86.66475182074576,-13.335248179254227,14.599999999999994,905,0.0,39770.069571428576,11.7,0,82.5,100.0,17.519999999999992,10.54403448085513,32.0,Low,Delayed by 905 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 82/100) | Anomaly pattern detected by ML model (score 12/100 on cost/progress/payment behaviour) | Utilisation irregularity: 87% of funds used vs 70% physical work done
WRK00419,Road Construction at District_1 Sector 1,Road Construction,District_1,6360287.79,5079728.98,62.9,76.1,79.86633856390326,-20.133661436096737,13.199999999999996,535,0.0,80758.80731319556,20.4,0,64.2,100.0,15.839999999999995,11.566682586221201,31.9,Low,Delayed by 535 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 64/100) | Anomaly pattern detected by ML model (score 20/100 on cost/progress/payment behaviour) | Utilisation irregularity: 80% of funds used vs 63% physical work done
WRK00484,Irrigation Canal at District_6 Sector 6,Irrigation Canal,District_6,2859796.32,1046150.39,51.8,37.0,36.58129016684657,-63.41870983315343,-14.799999999999997,1203,0.0,20195.953474903476,35.9,0,65.3,100.0,0.0,0.0,31.8,Low,Delayed by 1203 days beyond planned completion | Anomaly pattern detected by ML model (score 36/100 on cost/progress/payment behaviour) | Possible duplicate/overlapping work found (duplicate risk 65/100)
WRK00381,Bridge at District_4 Sector 29,Bridge,District_4,417662.68,113314.13,38.4,27.7,27.130537494994766,-72.86946250500523,-10.7,579,0.0,2950.8888020833338,36.8,0,62.0,100.0,0.0,0.0,31.6,Low,Delayed by 579 days beyond planned completion | Anomaly pattern detected by ML model (score 37/100 on cost/progress/payment behaviour) | Possible duplicate/overlapping work found (duplicate risk 62/100)
WRK00079,School Building at District_3 Sector 4,School Building,District_3,881435.75,271333.97,26.3,31.6,30.783181871168715,-69.21681812883129,5.300000000000001,898,0.0,10316.880988593155,19.2,0,86.0,100.0,6.36,3.5775000000000006,31.6,Low,Delayed by 898 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 86/100) | Anomaly pattern detected by ML model (score 19/100 on cost/progress/payment behaviour)
WRK00537_DUP,Irrigation Canal at District_5 Sector 38 Phase,Irrigation Canal,District_5,4843936.197000028,4617187.75,86.5,91.6,95.31892168314565,-4.681078316854353,5.099999999999994,702,0.0,53377.89306358381,13.1,0,96.9,100.0,6.119999999999993,4.784772652793549,31.5,Low,Delayed by 702 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 97/100) | Anomaly pattern detected by ML model (score 13/100 on cost/progress/payment behaviour)
WRK00150,Road Construction at District_7 Sector 3,Road Construction,District_7,589991.72,478774.52,70.7,79.3,81.14936257071541,-18.850637429284596,8.599999999999994,768,7.76,6771.916831683168,8.9,0,95.1,100.0,10.319999999999993,8.520999999999995,31.5,Low,Delayed by 768 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 95/100) | Anomaly pattern detected by ML model (score 9/100 on cost/progress/payment behaviour) | Utilisation irregularity: 81% of funds used vs 71% physical work done
WRK00029,Irrigation Canal at District_7 Sector 23,Irrigation Canal,District_7,450601.15,305057.31,61.2,70.6,67.70007355729119,-32.299926442708816,9.399999999999991,711,14.560000000000002,4984.59656862745,17.4,0,73.2,100.0,11.279999999999989,11.440999999999994,31.5,Low,"Delayed by 711 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 73/100) | Anomaly pattern detected by ML model (score 17/100 on cost/progress/payment behaviour) | Fund diversion signal: financial progress (71%) far ahead of physical progress (61%), payment irregularity 15/100"
WRK00115,Water Supply at District_9 Sector 12,Water Supply,District_9,1266389.81,529768.86,33.8,41.6,41.83300085145189,-58.166999148548115,7.800000000000004,574,0.0,15673.634911242605,21.5,0,74.1,100.0,9.360000000000005,5.265000000000003,31.5,Low,Delayed by 574 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 74/100) | Anomaly pattern detected by ML model (score 22/100 on cost/progress/payment behaviour)
