work_id,work_name,work_type,state,district,constituency,lat,lon,sanctioned_amount,expenditure,physical_progress_pct,financial_progress_pct,start_date,end_date,actual_end_date,num_payment_txns,max_single_txn_pct_of_sanctioned,vendor_id,is_fraud_label
WRK02795,Irrigation Canal - Bikaner Urban,Irrigation Canal,Rajasthan,Bikaner,Bikaner Urban,26.9544,73.9947,1133789,918369,73,81,2022-05-30,2023-11-15,,7,34.7,VEND347,0
WRK02574,Road Construction - Patna West,Road Construction,Bihar,Patna,Patna West,25.3579,84.3864,8227362,411368,3,5,2024-04-06,2025-01-15,,11,17.3,VEND098,0
WRK02850,Community Hall - Jodhpur Central,Community Hall,Rajasthan,Jodhpur,Jodhpur Central,27.6866,73.2917,440891,410028,86,93,2024-08-29,2025-01-06,,10,21.9,VEND164,0
WRK02647,Health Sub-Centre - Mangaluru South,Health Sub-Centre,Karnataka,Mangaluru,Mangaluru South,15.9364,75.6288,16578788,2818393,14,17,2023-10-25,2024-08-19,,3,33.7,VEND353,0
WRK00482,Road Construction - Bhopal East,Road Construction,Madhya Pradesh,Bhopal,Bhopal East,24.3116,78.9781,20440679,12060000,57,59,2024-02-01,2025-04-14,,12,14.5,VEND025,0
WRK03587,Irrigation Canal - Bhubaneswar North,Irrigation Canal,Odisha,Bhubaneswar,Bhubaneswar North,20.6321,85.2314,22399585,10527804,55,47,2024-06-15,2025-02-02,,12,32.7,VEND302,0
WRK00018,Public Toilet Complex - Hyderabad Urban,Public Toilet Complex,Telangana,Hyderabad,Hyderabad Urban,17.7162,79.2477,12033132,1443975,9,12,2024-08-29,2025-07-01,,9,30.5,VEND173,0
WRK01136,Irrigation Canal - Kalaburagi South,Irrigation Canal,Karnataka,Kalaburagi,Kalaburagi South,15.0436,75.0686,16407799,14274785,91,87,2022-11-18,2024-04-05,,11,43.0,VEND313,0
WRK03743,Water Supply Scheme - Ahmedabad Urban,Water Supply Scheme,Gujarat,Ahmedabad,Ahmedabad Urban,21.0494,72.2446,17389326,11476955,66,66,2024-05-11,2024-11-09,,8,16.3,VEND306,0
WRK02634,Irrigation Canal - Nagpur Rural,Irrigation Canal,Maharashtra,Nagpur,Nagpur Rural,18.6863,76.2123,23264279,8607783,30,37,2023-07-07,2024-05-08,,7,44.8,VEND358,0
WRK02682,Community Hall - Mumbai North,Community Hall,Maharashtra,Mumbai,Mumbai North,18.5239,76.7491,898591,602055,70,67,2023-10-01,2024-12-30,,8,37.9,VEND089,0
WRK01767,Road Construction - Pune Rural,Road Construction,Maharashtra,Pune,Pune Rural,19.0513,74.979,15860218,13005378,79,82,2023-05-21,2024-09-19,,6,21.0,VEND138,0
WRK00394,Anganwadi Centre - Prayagraj West,Anganwadi Centre,Uttar Pradesh,Prayagraj,Prayagraj West,26.8364,81.1245,21172847,6987039,36,33,2024-07-01,2025-06-12,,9,35.5,VEND213,0
WRK02884,School Building - Nizamabad East,School Building,Telangana,Nizamabad,Nizamabad East,17.4772,79.8277,8599577,8599577,97,100,2022-08-23,2023-09-06,,9,25.0,VEND299,0
WRK01930,Health Sub-Centre - Thiruvananthapuram Rural,Health Sub-Centre,Kerala,Thiruvananthapuram,Thiruvananthapuram Rural,11.6998,76.8523,3587060,2152236,55,60,2023-10-04,2024-04-19,,11,27.5,VEND206,0
WRK03638,Water Supply Scheme - Silchar Urban,Water Supply Scheme,Assam,Silchar,Silchar Urban,27.0752,93.9224,16310436,16310436,8,100,2022-11-28,2023-08-23,,2,69.1,VEND076,1
WRK03335,Streetlight Installation - Mumbai East,Streetlight Installation,Maharashtra,Mumbai,Mumbai East,19.4954,74.5868,21109914,14354741,69,68,2024-02-11,2025-06-01,,10,31.7,VEND081,0
WRK00518,Anganwadi Centre - Jalandhar West,Anganwadi Centre,Punjab,Jalandhar,Jalandhar West,32.2217,74.5392,430249,305476,70,71,2024-02-27,2025-06-19,,8,41.8,VEND005,0
WRK00488,Road Construction - Patiala North,Road Construction,Punjab,Patiala,Patiala North,31.4441,75.973,8297741,4812689,59,58,2023-09-08,2024-06-28,,5,42.6,VEND270,0
WRK01088,Water Supply Scheme - Guwahati Central,Water Supply Scheme,Assam,Guwahati,Guwahati Central,25.7374,92.5881,18007032,11704570,60,65,2023-02-28,2024-03-18,,7,18.0,VEND135,0
WRK00188,Public Toilet Complex - Bengaluru Urban West,Public Toilet Complex,Karnataka,Bengaluru Urban,Bengaluru Urban West,15.0047,75.6104,8127299,8127299,98,100,2022-05-26,2022-10-06,,11,36.8,VEND043,0
WRK03130,Health Sub-Centre - Salem South,Health Sub-Centre,Tamil Nadu,Salem,Salem South,10.6943,77.8055,7026685,4426811,65,63,2023-11-15,2025-02-10,,12,28.1,VEND321,0
WRK01681,Public Toilet Complex - Erode West,Public Toilet Complex,Tamil Nadu,Erode,Erode West,10.7549,79.0728,7636680,2138270,34,28,2022-08-27,2023-02-12,,10,19.5,VEND265,0
WRK03461,Streetlight Installation - Mangaluru Rural,Streetlight Installation,Karnataka,Mangaluru,Mangaluru Rural,16.3698,76.2942,4413224,1235702,23,28,2022-10-28,2024-01-11,,3,38.6,VEND301,0
WRK02271,School Building - Gaya North,School Building,Bihar,Gaya,Gaya North,26.9521,86.094,32513406,32513406,93,100,2023-07-30,2024-10-29,,2,57.9,VEND210,1
WRK01947,Community Hall - Hyderabad South,Community Hall,Telangana,Hyderabad,Hyderabad South,18.7343,80.1518,8978390,1256974,19,14,2024-04-04,2025-06-09,,11,39.7,VEND375,0
WRK00779,Drainage Project - Bengaluru Urban South,Drainage Project,Karnataka,Bengaluru Urban,Bengaluru Urban South,14.262,75.7449,420624,370149,25,88,2023-10-13,2025-03-24,,5,52.5,VEND152,1
WRK02768,Anganwadi Centre - Rajkot South,Anganwadi Centre,Gujarat,Rajkot,Rajkot South,21.9792,70.1562,21579690,21579690,12,100,2022-08-18,2023-07-02,,5,61.5,VEND357,1
WRK00759,School Building - Indore Rural,School Building,Madhya Pradesh,Indore,Indore Rural,24.5485,79.4557,545411,0,0,0,2022-11-27,2023-09-28,,3,22.7,VEND243,0
WRK02713,Streetlight Installation - Ahmedabad West,Streetlight Installation,Gujarat,Ahmedabad,Ahmedabad West,23.3109,69.958,10146218,8522823,87,84,2023-03-23,2023-10-25,,4,23.6,VEND354,0
WRK02301,Road Construction - Silchar West,Road Construction,Assam,Silchar,Silchar West,26.2771,92.6655,19985037,13989525,66,70,2022-11-08,2023-09-22,,3,21.6,VEND027,0
WRK02242,Water Supply Scheme - Surat West,Water Supply Scheme,Gujarat,Surat,Surat West,21.9565,70.3084,5692870,4611224,76,81,2023-09-24,2024-04-15,,11,16.1,VEND395,0
WRK01954,Anganwadi Centre - Dibrugarh Central,Anganwadi Centre,Assam,Dibrugarh,Dibrugarh Central,27.1273,93.7109,1635077,1324412,78,81,2024-05-22,2024-12-15,,12,39.0,VEND071,0
WRK00846,Drainage Project - Cuttack South,Drainage Project,Odisha,Cuttack,Cuttack South,20.6346,85.1002,3417513,751852,22,22,2022-10-11,2023-09-02,,11,31.3,VEND266,0
WRK02880,Community Hall - Muzaffarpur Urban,Community Hall,Bihar,Muzaffarpur,Muzaffarpur Urban,27.0594,85.2912,9314036,8941474,91,96,2023-02-16,2024-02-16,,10,36.9,VEND033,0
WRK00847,Road Construction - Patna Rural,Road Construction,Bihar,Patna,Patna Rural,26.0094,86.2561,950187,123524,14,13,2024-01-22,2024-09-25,,4,11.9,VEND019,0
WRK00099,Drainage Project - Panipat Central,Drainage Project,Haryana,Panipat,Panipat Central,29.7364,77.1772,2846421,2049423,70,72,2024-08-11,2025-12-03,,11,32.1,VEND103,0
WRK03670,Road Construction - Gwalior Urban,Road Construction,Madhya Pradesh,Gwalior,Gwalior Urban,22.4739,77.9772,2369263,189541,16,8,2022-11-01,2024-02-04,,7,16.6,VEND160,0
WRK01907,Irrigation Canal - Hubballi Urban,Irrigation Canal,Karnataka,Hubballi,Hubballi Urban,15.3874,75.5492,2141581,556811,33,26,2024-08-30,2025-03-31,,9,22.6,VEND278,0
WRK00994,School Building - Cuttack Rural,School Building,Odisha,Cuttack,Cuttack Rural,20.1037,85.9104,1785104,1535189,83,86,2023-10-24,2024-09-30,,5,10.9,VEND188,0
WRK00590,Community Hall - Ludhiana South,Community Hall,Punjab,Ludhiana,Ludhiana South,31.0845,75.7854,1960477,666562,30,34,2022-10-25,2023-10-11,,6,20.7,VEND194,0
WRK01828,Community Hall - Warangal East,Community Hall,Telangana,Warangal,Warangal East,18.5592,78.9356,21759676,21324482,24,98,2024-04-05,2025-09-21,,3,66.3,VEND235,1
WRK02125,Community Hall - Guwahati East,Community Hall,Assam,Guwahati,Guwahati East,26.1442,92.3496,1178313,176746,12,15,2022-05-18,2022-11-29,,4,23.2,VEND369,0
WRK00095,Streetlight Installation - Madurai Urban,Streetlight Installation,Tamil Nadu,Madurai,Madurai Urban,11.3838,78.2077,14312379,11879274,75,83,2023-07-13,2024-10-12,,5,43.7,VEND003,0
WRK01132,School Building - Mysuru West,School Building,Karnataka,Mysuru,Mysuru West,15.4314,74.6842,16443327,15127860,91,92,2022-08-02,2023-09-07,,5,40.6,VEND158,0
WRK02856,Community Hall - Nizamabad Urban,Community Hall,Telangana,Nizamabad,Nizamabad Urban,17.4898,79.5815,441749,371069,82,84,2023-09-12,2025-02-12,,12,26.7,VEND226,0
WRK03964,Irrigation Canal - Hyderabad Central,Irrigation Canal,Telangana,Hyderabad,Hyderabad Central,18.2325,80.4558,1044389,678852,62,65,2023-07-26,2024-12-17,,3,14.4,VEND351,0
WRK00896,Public Toilet Complex - Mysuru Urban,Public Toilet Complex,Karnataka,Mysuru,Mysuru Urban,16.2976,75.9792,11531659,10609126,25,92,2023-01-31,2023-07-21,,2,64.1,VEND170,1
WRK03697,Drainage Project - Thrissur Rural,Drainage Project,Kerala,Thrissur,Thrissur Rural,11.529,77.1272,2574681,2033997,86,79,2023-12-07,2025-05-25,,6,32.4,VEND030,0
WRK00519,Irrigation Canal - Dibrugarh Central,Irrigation Canal,Assam,Dibrugarh,Dibrugarh Central,25.5408,92.3023,10735016,6118959,51,57,2022-08-29,2023-12-20,,6,41.1,VEND320,0
WRK03374,School Building - Erode Rural,School Building,Tamil Nadu,Erode,Erode Rural,11.5627,78.6771,2180682,1570091,77,72,2023-12-04,2024-08-31,,6,42.0,VEND321,0
WRK00922,Health Sub-Centre - Siliguri Central,Health Sub-Centre,West Bengal,Siliguri,Siliguri Central,23.0625,87.9904,7135445,1641152,23,23,2022-06-05,2023-05-16,,7,19.1,VEND254,0
WRK01671,Water Supply Scheme - Mangaluru South,Water Supply Scheme,Karnataka,Mangaluru,Mangaluru South,14.1596,76.5046,7550286,7248274,97,96,2023-03-31,2024-05-20,,9,19.6,VEND280,0
WRK01302,Anganwadi Centre - Bhagalpur Rural,Anganwadi Centre,Bihar,Bhagalpur,Bhagalpur Rural,24.905,86.2339,13077598,10069750,76,77,2022-04-11,2023-08-01,,8,23.6,VEND107,0
WRK03732,Drainage Project - Mumbai West,Drainage Project,Maharashtra,Mumbai,Mumbai West,19.3198,75.5396,13008584,5983948,43,46,2024-02-25,2025-05-15,,5,37.8,VEND270,0
WRK03170,Public Toilet Complex - Warangal South,Public Toilet Complex,Telangana,Warangal,Warangal South,17.7094,80.136,5698955,1880655,30,33,2024-03-02,2024-12-31,,7,12.9,VEND205,0
WRK03336,Health Sub-Centre - Bhagalpur North,Health Sub-Centre,Bihar,Bhagalpur,Bhagalpur North,26.7329,85.1962,3572619,857428,18,24,2022-10-29,2024-02-26,,6,32.7,VEND309,0
WRK00007,Anganwadi Centre - Coimbatore Central,Anganwadi Centre,Tamil Nadu,Coimbatore,Coimbatore Central,12.2598,78.5202,5215089,2972600,50,57,2024-07-20,2025-11-22,,3,23.4,VEND219,0
WRK02481,Irrigation Canal - Dibrugarh South,Irrigation Canal,Assam,Dibrugarh,Dibrugarh South,25.4513,93.7632,7749615,4959753,70,64,2022-06-13,2023-02-10,,3,42.1,VEND256,0
WRK02103,Drainage Project - Howrah Rural,Drainage Project,West Bengal,Howrah,Howrah Rural,23.7911,87.0622,8996815,8007165,92,89,2022-06-24,2023-12-06,,6,40.2,VEND061,0
WRK02186,Health Sub-Centre - Bikaner Urban,Health Sub-Centre,Rajasthan,Bikaner,Bikaner Urban,27.7302,74.582,9341316,6071855,67,65,2024-04-22,2025-05-16,,11,16.0,VEND397,0
WRK02631,Irrigation Canal - Bhopal West,Irrigation Canal,Madhya Pradesh,Bhopal,Bhopal West,23.7782,79.5195,7948924,1589784,23,20,2023-03-19,2023-10-01,,6,39.8,VEND209,0
WRK00080,Health Sub-Centre - Kolkata East,Health Sub-Centre,West Bengal,Kolkata,Kolkata East,22.1424,86.7941,21507999,11829399,51,55,2022-10-05,2023-04-01,,10,19.5,VEND198,0
WRK02660,Road Construction - Gwalior South,Road Construction,Madhya Pradesh,Gwalior,Gwalior South,23.748,78.349,907708,735243,79,81,2024-06-18,2025-02-13,,4,25.3,VEND253,0
WRK03446,Health Sub-Centre - Nizamabad Rural,Health Sub-Centre,Telangana,Nizamabad,Nizamabad Rural,16.7087,78.9089,1133137,169970,21,15,2023-11-08,2024-07-17,,12,18.6,VEND294,0
WRK00496,Irrigation Canal - Gwalior East,Irrigation Canal,Madhya Pradesh,Gwalior,Gwalior East,24.1803,78.6487,5131534,5131534,100,100,2024-07-11,2025-09-19,2025-09-21,4,43.5,VEND070,1
WRK00204,Anganwadi Centre - Kochi West,Anganwadi Centre,Kerala,Kochi,Kochi West,11.0561,76.0179,17042637,6476202,41,38,2024-02-27,2024-12-02,,3,36.1,VEND282,0
WRK02314,Public Toilet Complex - Jaipur East,Public Toilet Complex,Rajasthan,Jaipur,Jaipur East,28.1932,73.7023,5718260,686191,9,12,2023-04-09,2023-08-20,,6,33.8,VEND035,0
WRK00020,Health Sub-Centre - Rourkela Urban,Health Sub-Centre,Odisha,Rourkela,Rourkela Urban,21.1543,86.0231,23319677,16790167,75,72,2022-11-15,2024-02-18,,9,20.7,VEND353,0
WRK03709,Health Sub-Centre - Hubballi East,Health Sub-Centre,Karnataka,Hubballi,Hubballi East,15.8215,74.7527,4656617,2700837,56,58,2023-02-17,2023-10-02,,11,44.0,VEND206,0
WRK00561,Irrigation Canal - Rourkela Central,Irrigation Canal,Odisha,Rourkela,Rourkela Central,20.7115,83.8652,7296119,5618011,71,77,2022-12-15,2024-03-27,,3,42.8,VEND329,0
WRK02718,Health Sub-Centre - Faridabad Urban,Health Sub-Centre,Haryana,Faridabad,Faridabad Urban,29.8116,76.0605,1031645,288860,34,28,2022-07-18,2023-06-27,,12,34.5,VEND095,0
WRK03436,Road Construction - Kota North,Road Construction,Rajasthan,Kota,Kota North,28.0015,74.1027,5022105,2209726,48,44,2024-02-18,2025-02-02,,5,39.9,VEND282,0
WRK00091,Streetlight Installation - Guwahati Urban,Streetlight Installation,Assam,Guwahati,Guwahati Urban,27.2653,93.9662,3090569,3090569,98,100,2023-03-06,2024-04-15,,8,35.1,VEND059,0
WRK03245,Drainage Project - Nizamabad South,Drainage Project,Telangana,Nizamabad,Nizamabad South,18.1479,79.9054,7509049,7208687,93,96,2022-05-29,2022-12-31,,6,16.0,VEND047,0
WRK02069,Irrigation Canal - Agra Rural,Irrigation Canal,Uttar Pradesh,Agra,Agra Rural,25.7249,81.8222,7592336,7592336,98,100,2024-02-19,2025-03-17,,12,11.6,VEND005,0
WRK03722,Streetlight Installation - Ludhiana Rural,Streetlight Installation,Punjab,Ludhiana,Ludhiana Rural,31.3113,74.6506,4669712,887245,15,19,2023-01-29,2023-09-09,,3,17.6,VEND191,0
WRK02859,Anganwadi Centre - Belagavi Urban,Anganwadi Centre,Karnataka,Belagavi,Belagavi Urban,14.7721,75.1569,16246292,16246292,4,100,2024-06-28,2025-08-10,,2,73.2,VEND137,1
WRK02903,Streetlight Installation - Aurangabad West,Streetlight Installation,Maharashtra,Aurangabad,Aurangabad West,19.4565,74.9077,8700854,2784273,35,32,2022-04-12,2023-04-03,,4,43.6,VEND127,0
WRK03199,Health Sub-Centre - Gwalior West,Health Sub-Centre,Madhya Pradesh,Gwalior,Gwalior West,22.2377,78.4988,1769222,884611,42,50,2023-01-26,2023-10-15,,7,40.9,VEND389,0
WRK01160,Drainage Project - Nashik North,Drainage Project,Maharashtra,Nashik,Nashik North,20.6518,74.9711,572332,68679,10,12,2023-12-20,2025-02-03,,6,25.5,VEND021,0
WRK00454,Community Hall - Chennai Rural,Community Hall,Tamil Nadu,Chennai,Chennai Rural,11.0891,78.3272,8437342,4218671,49,50,2022-12-16,2024-01-22,,8,41.6,VEND351,0
WRK02891,School Building - Bhagalpur Urban,School Building,Bihar,Bhagalpur,Bhagalpur Urban,24.7269,84.9994,461758,193938,35,42,2023-10-02,2025-03-03,,4,19.1,VEND344,0
WRK01774,Health Sub-Centre - Bengaluru Urban East,Health Sub-Centre,Karnataka,Bengaluru Urban,Bengaluru Urban East,14.7763,76.2328,8493048,2717775,27,32,2022-08-08,2022-12-22,,3,27.7,VEND358,0
WRK01861,Drainage Project - Hyderabad North,Drainage Project,Telangana,Hyderabad,Hyderabad North,17.7695,80.4495,2547940,305752,20,12,2022-09-20,2023-08-28,,4,31.8,VEND334,0
WRK03302,Community Hall - Thiruvananthapuram Rural,Community Hall,Kerala,Thiruvananthapuram,Thiruvananthapuram Rural,9.8015,75.815,1181462,649804,53,55,2022-05-20,2022-11-26,,9,19.6,VEND234,0
WRK02391,Public Toilet Complex - Indore West,Public Toilet Complex,Madhya Pradesh,Indore,Indore West,23.0346,79.5034,459120,459120,8,100,2023-12-13,2024-08-07,,5,66.5,VEND312,1
WRK02826,Irrigation Canal - Belagavi West,Irrigation Canal,Karnataka,Belagavi,Belagavi West,15.2067,75.2468,4772831,2147773,46,45,2024-04-18,2024-09-09,,7,25.4,VEND288,0
WRK02118,Water Supply Scheme - Darjeeling South,Water Supply Scheme,West Bengal,Darjeeling,Darjeeling South,24.0424,88.6965,11241457,2248291,23,20,2022-11-05,2023-09-23,,4,23.7,VEND020,0
WRK02864,Drainage Project - Vadodara West,Drainage Project,Gujarat,Vadodara,Vadodara West,21.3078,70.5364,3287412,1413587,43,43,2022-07-16,2023-03-07,,10,20.8,VEND202,0
WRK02360,Community Hall - Patna Central,Community Hall,Bihar,Patna,Patna Central,26.4628,84.7812,8400467,7812434,22,93,2024-08-04,2025-05-13,,1,83.6,VEND126,1
WRK03097,Drainage Project - Thiruvananthapuram Central,Drainage Project,Kerala,Thiruvananthapuram,Thiruvananthapuram Central,10.0253,77.0953,2459748,2410553,98,98,2024-03-06,2025-04-05,,5,14.5,VEND089,0
WRK03708,Health Sub-Centre - Mangaluru North,Health Sub-Centre,Karnataka,Mangaluru,Mangaluru North,14.1327,75.4886,5108803,5108803,94,100,2024-02-14,2025-07-09,,3,56.5,VEND360,1
WRK02946,Public Toilet Complex - Mangaluru East,Public Toilet Complex,Karnataka,Mangaluru,Mangaluru East,15.5909,74.5085,1141928,125612,17,11,2023-08-24,2024-11-03,,3,40.4,VEND138,0
WRK02583,Community Hall - Patiala Urban,Community Hall,Punjab,Patiala,Patiala Urban,30.3023,74.7309,1827884,511807,21,28,2023-10-21,2025-02-18,,10,26.4,VEND383,0
WRK02176,Community Hall - Mangaluru East,Community Hall,Karnataka,Mangaluru,Mangaluru East,15.6963,76.158,6401312,1344275,16,21,2024-04-09,2025-02-28,,7,26.6,VEND078,0
WRK00645,Water Supply Scheme - Ludhiana Rural,Water Supply Scheme,Punjab,Ludhiana,Ludhiana Rural,31.0444,75.7505,2154025,1163173,58,54,2022-12-24,2024-02-26,,7,18.7,VEND297,0
WRK02816,Anganwadi Centre - Patna Urban,Anganwadi Centre,Bihar,Patna,Patna Urban,24.8256,86.1768,11507675,7134758,70,62,2022-05-15,2023-02-06,,5,37.7,VEND094,0
WRK00797,Irrigation Canal - Kanpur Rural,Irrigation Canal,Uttar Pradesh,Kanpur,Kanpur Rural,26.2209,80.7426,42864535,41578598,90,97,2022-04-15,2023-02-18,,4,60.1,VEND064,1
WRK02756,Drainage Project - Solapur Rural,Drainage Project,Maharashtra,Solapur,Solapur Rural,18.9855,75.0134,8537397,6488421,71,76,2022-09-30,2024-03-10,,4,26.5,VEND360,0
WRK02905,Anganwadi Centre - Pune North,Anganwadi Centre,Maharashtra,Pune,Pune North,20.5219,75.9319,4785521,4737665,27,99,2023-11-07,2025-03-17,,4,71.7,VEND264,1
WRK02806,Irrigation Canal - Bhubaneswar Central,Irrigation Canal,Odisha,Bhubaneswar,Bhubaneswar Central,21.278,84.2671,9557547,4969924,52,52,2022-07-10,2023-01-18,,8,15.3,VEND214,0
WRK00038,Health Sub-Centre - Aurangabad East,Health Sub-Centre,Maharashtra,Aurangabad,Aurangabad East,20.6798,75.0749,1012373,20247,8,2,2024-04-14,2025-09-29,,9,29.5,VEND283,0
WRK02304,Road Construction - Madurai South,Road Construction,Tamil Nadu,Madurai,Madurai South,11.851,77.4933,10735573,2361826,30,22,2024-07-03,2025-11-14,,5,22.8,VEND012,0
WRK01335,Public Toilet Complex - Kolkata West,Public Toilet Complex,West Bengal,Kolkata,Kolkata West,23.5149,87.545,17066755,1024005,8,6,2023-05-08,2023-09-06,,7,42.5,VEND233,0
WRK01457,Drainage Project - Bhopal North,Drainage Project,Madhya Pradesh,Bhopal,Bhopal North,23.5774,78.2419,550965,369146,68,67,2024-06-19,2025-08-19,,3,26.7,VEND142,0
WRK03063,Water Supply Scheme - Indore East,Water Supply Scheme,Madhya Pradesh,Indore,Indore East,24.3066,77.6401,488762,78201,12,16,2023-07-31,2024-11-18,,9,43.4,VEND299,0
WRK03557,Road Construction - Bikaner Central,Road Construction,Rajasthan,Bikaner,Bikaner Central,27.5382,75.149,409648,213016,60,52,2023-03-08,2023-09-11,,5,22.3,VEND318,0
WRK01925,Water Supply Scheme - Gaya North,Water Supply Scheme,Bihar,Gaya,Gaya North,26.2787,86.2019,941938,414452,40,44,2023-11-27,2024-09-04,,6,25.3,VEND238,0
WRK02492,Road Construction - Guwahati East,Road Construction,Assam,Guwahati,Guwahati East,25.6468,92.2825,413978,293924,65,71,2024-06-15,2025-10-06,,4,40.7,VEND002,0
WRK03198,Water Supply Scheme - Jodhpur Central,Water Supply Scheme,Rajasthan,Jodhpur,Jodhpur Central,26.012,74.9923,7627460,4729025,54,62,2023-06-08,2024-05-21,,11,32.7,VEND233,0
WRK03489,Road Construction - Kochi Urban,Road Construction,Kerala,Kochi,Kochi Urban,9.9382,77.0485,3122585,2154583,66,69,2022-11-20,2023-07-28,,10,17.5,VEND169,0
WRK03628,Health Sub-Centre - Ludhiana Rural,Health Sub-Centre,Punjab,Ludhiana,Ludhiana Rural,30.309,74.9459,11261717,7545350,70,67,2024-04-14,2025-04-11,,12,12.1,VEND169,0
WRK03884,Drainage Project - Salem Rural,Drainage Project,Tamil Nadu,Salem,Salem Rural,10.9596,78.6701,850285,76525,10,9,2023-10-09,2025-01-21,,11,44.4,VEND267,0
WRK03700,Water Supply Scheme - Bhagalpur South,Water Supply Scheme,Bihar,Bhagalpur,Bhagalpur South,26.8281,84.3067,6947392,2501061,33,36,2022-12-10,2023-05-21,,9,38.5,VEND050,0
WRK00232,Water Supply Scheme - Bikaner Central,Water Supply Scheme,Rajasthan,Bikaner,Bikaner Central,26.5067,75.2763,8895228,7827800,89,88,2023-03-01,2024-03-12,,5,11.8,VEND375,0
WRK03334,Health Sub-Centre - Patiala East,Health Sub-Centre,Punjab,Patiala,Patiala East,30.335,75.4573,5693288,2618912,45,46,2024-08-12,2025-12-06,,7,35.5,VEND354,0
WRK02237,Water Supply Scheme - Hyderabad Rural,Water Supply Scheme,Telangana,Hyderabad,Hyderabad Rural,16.9966,78.5425,1099169,967268,24,88,2024-06-10,2025-09-28,,5,58.9,VEND003,1
WRK03692,Road Construction - Kota Central,Road Construction,Rajasthan,Kota,Kota Central,28.0826,74.292,4366461,130993,2,3,2023-01-12,2023-06-29,,11,25.0,VEND248,0
WRK02929,Community Hall - Vellore Urban,Community Hall,Tamil Nadu,Vellore,Vellore Urban,10.1373,77.6811,4447794,934036,16,21,2023-04-02,2023-10-02,,5,16.6,VEND017,0
WRK03837,Water Supply Scheme - Howrah Central,Water Supply Scheme,West Bengal,Howrah,Howrah Central,22.1082,87.3585,16006536,13445490,81,84,2022-09-18,2023-11-22,,3,13.0,VEND345,0
WRK02038,Streetlight Installation - Bengaluru Urban Central,Streetlight Installation,Karnataka,Bengaluru Urban,Bengaluru Urban Central,16.4584,76.0289,4327095,4327095,91,100,2024-04-01,2025-06-10,,3,45.8,VEND142,1
